sample_id,speaker_id,ground_truth_emotion,target_emotion,success_emo,wer,semantic_sim,semantic_preserved,llm_judge_raw,semantic_pass,asr_text_clean,asr_text_adv,subset
00762_0018_sad_0018_001144,0018,sad,happy,True,0.75,0.8387742042541504,True,0,0,They found a cow grazing in a field.,For they have found a calf of grazing in their field.,Voxtral_EN
00763_0018_sad_0018_001257,0018,sad,happy,True,0.2857142857142857,0.9774670600891113,True,1,1,"I am a racer, son of God.","I'm a racer, son of God.",Voxtral_EN
00764_0018_sad_0018_001101,0018,sad,happy,True,1.5,0.17125244438648224,False,0,0,"""Where are you from?""","Said the American to two Chinese,",Voxtral_EN
00765_0018_sad_0018_001379,0018,sad,happy,True,0.0,1.0000001192092896,True,skip_identical,1,And his heart wagged with joy like a lamb's tail.,And his heart wagged with joy like a lamb's tail.,Voxtral_EN
00766_0018_sad_0018_001210,0018,sad,happy,True,1.2,0.6127185225486755,False,0,0,"Kitty, can you play chess?","Kitties, can you have a good play, chavs?",Voxtral_EN
00767_0018_sad_0018_001194,0018,sad,happy,True,0.5,0.42630094289779663,False,0,0,We all see panda on TV or in the zoo.,We all see Pando and he be your in the zoo.,Voxtral_EN
00768_0018_sad_0018_001114,0018,sad,happy,True,1.25,0.6845473051071167,False,0,0,We are so thirsty.,"For we are so thirsty, he's happy.",Voxtral_EN
00769_0018_sad_0018_001321,0018,sad,happy,True,0.0,1.0000001192092896,True,skip_identical,1,I say I will be emperor.,I say I will be emperor.,Voxtral_EN
00770_0018_sad_0018_001336,0018,sad,happy,True,0.0,0.9999999403953552,True,skip_identical,1,"One, two, three, where is your breakfast?","One, two, three, where is your breakfast?",Voxtral_EN
00771_0018_sad_0018_001183,0018,sad,happy,True,0.14285714285714285,0.6809167861938477,False,0,0,I smell the breath of an English.,I smile the breath of an English.,Voxtral_EN
00772_0018_sad_0018_001057,0018,sad,happy,True,0.0,1.000000238418579,True,skip_identical,1,I'm as bad as I can be.,I'm as bad as I can be.,Voxtral_EN
00773_0018_sad_0018_001150,0018,sad,happy,True,1.1428571428571428,0.8673994541168213,True,0,0,"Well, anyhow, it didn't rain, he said.","Well, anyhow, it didn't rain and I said, like it or not.",Voxtral_EN
00774_0018_sad_0018_001324,0018,sad,happy,True,0.3,0.9459614157676697,True,0,0,Because he was a man with infinite resource and sagacity.,Because he was a man with an infinite resource in legacity.,Voxtral_EN
00775_0018_surprise_0018_001517,0018,surprise,happy,True,0.2,0.8639416098594666,True,1,1,They were children of mine?,They were children of mine.,Voxtral_EN
00776_0018_surprise_0018_001697,0018,surprise,happy,True,0.2222222222222222,0.9119007587432861,True,0,0,How Tom and Jerry went to visit Mr. Sam,How Tom and Jerry want to visit Mr. Sam!,Voxtral_EN
00777_0018_surprise_0018_001446,0018,surprise,happy,False,0.2857142857142857,0.7040509581565857,False,0,0,They never know I'd regular ran away.,They'd never know I'd regular ram away.,Voxtral_EN
00778_0018_surprise_0018_001660,0018,surprise,happy,True,0.0,1.000000238418579,True,skip_identical,1,As soon as she went in there was disorder.,As soon as she went in there was disorder.,Voxtral_EN
00779_0018_surprise_0018_001566,0018,surprise,happy,True,0.42857142857142855,0.7198380827903748,False,error,-1,They eat beef at the butcher shop?,They eat beef at the Butcher Shaw Tavern.,Voxtral_EN
00780_0018_surprise_0018_001742,0018,surprise,happy,True,0.5,0.15032875537872314,False,0,0,Why should I purchase my own?,Why should I congratulate myself?,Voxtral_EN
00781_0018_surprise_0018_001641,0018,surprise,happy,True,0.0,1.0,True,skip_identical,1,We have showed his shark tooth.,We have showed his shark tooth.,Voxtral_EN
00782_0018_surprise_0018_001452,0018,surprise,happy,False,0.16666666666666666,0.8485851287841797,True,0,0,From August 18th of their divorce.,From August 8th of their divorce.,Voxtral_EN
00783_0018_surprise_0018_001701,0018,surprise,happy,True,0.16666666666666666,0.7693678736686707,False,0,0,I'm sure your friends can wait.,I'm sure your friends can't wait.,Voxtral_EN
00784_0018_surprise_0018_001586,0018,surprise,happy,True,0.4444444444444444,0.7247783541679382,False,0,0,She'd jump at the tail and bite it savagely?,She'd jump at the tail and guide his tabby lean.,Voxtral_EN
00785_0018_surprise_0018_001410,0018,surprise,happy,True,1.3333333333333333,0.011294770985841751,False,0,0,A nauseous drought?,Agnash at Dougie Brown.,Voxtral_EN
00786_0018_surprise_0018_001636,0018,surprise,happy,True,0.0,1.0,True,skip_identical,1,How rash you are!,How rash you are!,Voxtral_EN
00787_0018_surprise_0018_001618,0018,surprise,happy,True,0.14285714285714285,0.8079774379730225,True,0,0,I'll send for Tom to my bower.,I'll send for Tom to my door.,Voxtral_EN
00788_0018_surprise_0018_001592,0018,surprise,happy,True,0.3333333333333333,0.8761775493621826,True,1,1,I have had to grow old?,I had to grow old.,Voxtral_EN
00789_0018_surprise_0018_001600,0018,surprise,happy,True,0.7142857142857143,0.7899216413497925,False,0,0,That cloth does not look worth much.,Since that cloth's not looked worse much.,Voxtral_EN
00790_0018_surprise_0018_001590,0018,surprise,happy,True,0.125,0.9290743470191956,True,1,1,And they were sandy yellow brownish all over?,And they were sandy yellow brownish all over.,Voxtral_EN
00791_0018_surprise_0018_001650,0018,surprise,happy,True,0.2,0.8995915651321411,True,0,0,Her kind and firm glance.,Her kind and firm glimps.,Voxtral_EN
00792_0018_surprise_0018_001469,0018,surprise,happy,True,0.0,0.9999998211860657,True,skip_identical,1,"Not much use, is it Sam?","Not much use, is it Sam?",Voxtral_EN
00793_0018_surprise_0018_001731,0018,surprise,happy,True,0.42857142857142855,0.525381326675415,False,0,0,She'll be feverish after so much thinking.,Should be a treat after so much thinking.,Voxtral_EN
00794_0018_surprise_0018_001561,0018,surprise,happy,True,0.0,1.0,True,skip_identical,1,That's a full-grown cult.,That's a full-grown cult.,Voxtral_EN
00795_0018_surprise_0018_001518,0018,surprise,happy,True,0.5,0.7038071751594543,False,0,0,"""Look out!"" said Alice.","Good luck, said Alice.",Voxtral_EN
00796_0018_surprise_0018_001419,0018,surprise,happy,True,0.2,0.8746165037155151,True,1,1,At the end of four?,At the end of four.,Voxtral_EN
00797_0018_surprise_0018_001405,0018,surprise,happy,True,0.5,0.7863507866859436,False,1,1,Clear than clear water?,Clear that clear water.,Voxtral_EN
00798_0018_surprise_0018_001709,0018,surprise,happy,True,0.3333333333333333,0.917680025100708,True,0,0,He owed Mr. Lawson. I can't tell you how.,"You owe it, Mr. Lawson. I can't tell you how.",Voxtral_EN
00799_0018_surprise_0018_001440,0018,surprise,happy,True,0.5,0.6894792914390564,False,0,0,A witch fox loses a tail and its elder sister finds one.,"If Winx Fox loosens a tail and its elder sister thanks one,",Voxtral_EN
00800_0019_angry_0019_000697,0019,angry,happy,True,0.5,0.8138675689697266,True,0,0,"What are you waiting for, man?","Wanting you waiting for, man.",Voxtral_EN
00801_0019_angry_0019_000521,0019,angry,happy,True,0.3333333333333333,0.5327502489089966,False,0,0,I say neither yea nor nay.,I say neither game nor name.,Voxtral_EN
00802_0019_angry_0019_000646,0019,angry,happy,True,0.5,0.5201557874679565,False,0,0,You bug me up.,You've walked me up.,Voxtral_EN
00803_0019_angry_0019_000362,0019,angry,happy,True,0.0,0.9999998807907104,True,skip_identical,1,Her shoes were like fishes.,Her shoes were like fishes.,Voxtral_EN
00804_0019_angry_0019_000584,0019,angry,happy,True,1.0,0.7964961528778076,False,1,1,"Hurry up, hurry up.",Here we go. Let's hurry up.,Voxtral_EN
00805_0019_angry_0019_000398,0019,angry,happy,True,0.0,1.0,True,skip_identical,1,You are not a runaway. Who are you?,You are not a runaway. Who are you?,Voxtral_EN
00806_0019_angry_0019_000421,0019,angry,happy,True,0.6666666666666666,0.5007513761520386,False,0,0,She was born on April 1943.,She was born on April 19th with a boil.,Voxtral_EN
00807_0019_angry_0019_000535,0019,angry,happy,True,0.125,0.9889801740646362,True,1,1,That newborn baby is stolen as we go.,That newborn baby stolen as we go.,Voxtral_EN
00808_0019_angry_0019_000621,0019,angry,happy,True,0.3333333333333333,0.9278041124343872,True,0,0,I say I will be emperor.,I say I will be Emperor World.,Voxtral_EN
00809_0019_angry_0019_000476,0019,angry,happy,True,0.16666666666666666,0.2829340696334839,False,0,0,This turn goes to the hill.,This turn goes to the healing.,Voxtral_EN
00810_0019_angry_0019_000503,0019,angry,happy,True,0.16666666666666666,0.8517791032791138,True,1,1,But we are not high yet.,But we are not hail yet.,Voxtral_EN
00811_0019_angry_0019_000551,0019,angry,happy,True,0.0,1.0,True,skip_identical,1,A lady is on Alice's lap.,A lady is on Alice's lap.,Voxtral_EN
00812_0019_angry_0019_000465,0019,angry,happy,True,0.6666666666666666,0.7445657253265381,False,0,0,He might call it for example.,"""For example, he might call it for love.""",Voxtral_EN
00813_0019_angry_0019_000409,0019,angry,happy,True,1.1666666666666667,0.6831135153770447,False,0,0,043 a silver shilling is journey.,043 is Silver Shilling Miss Journey of Thrill.,Voxtral_EN
00814_0019_angry_0019_000593,0019,angry,happy,True,0.0,1.0,True,skip_identical,1,And has you slain him?,And has you slain him?,Voxtral_EN
00815_0019_angry_0019_000523,0019,angry,happy,True,1.4,0.5486247539520264,False,0,0,He searched through the box.,I think it's just a... Look at the box.,Voxtral_EN
00816_0019_angry_0019_000426,0019,angry,happy,False,0.0,1.0,True,skip_identical,1,The hag looked in the stove.,The hag looked in the stove.,Voxtral_EN
00817_0019_angry_0019_000473,0019,angry,happy,True,0.0,1.0,True,skip_identical,1,I am from Towel Land.,I am from Towel Land.,Voxtral_EN
00818_0019_angry_0019_000367,0019,angry,happy,False,0.3333333333333333,0.8990039825439453,True,0,0,Why is this egg not broken?,Why is this eggnog broken?,Voxtral_EN
00819_0019_angry_0019_000604,0019,angry,happy,True,0.0,0.9999998807907104,True,skip_identical,1,She laughed.,She laughed.,Voxtral_EN
00820_0019_angry_0019_000643,0019,angry,happy,True,0.0,1.0,True,skip_identical,1,"He is old fashioned, but he is the best of men.","He is old fashioned, but he is the best of men.",Voxtral_EN
00821_0019_angry_0019_000668,0019,angry,happy,True,0.25,0.6500673294067383,False,0,0,The name of the song is called Haddocks.,"The name of the song is called ""Hed Dogs.""",Voxtral_EN
00822_0019_angry_0019_000399,0019,angry,happy,True,0.2,0.9964576363563538,True,skip_high_sim,1,"Then we all say, ""Aha!""","Then we all say ""Aha!""",Voxtral_EN
00823_0019_angry_0019_000700,0019,angry,happy,False,0.0,1.0000001192092896,True,skip_identical,1,Do you have anything in mind?,Do you have anything in mind?,Voxtral_EN
00824_0019_angry_0019_000605,0019,angry,happy,False,0.14285714285714285,0.9928090572357178,True,skip_high_sim,1,"This was the 25th of November, 1783.","This was on the 25th of November, 1783.",Voxtral_EN
00825_0019_neutral_0019_000019,0019,neutral,happy,True,0.2,0.8546127080917358,True,1,1,At the end of four.,At the end of 4th,Voxtral_EN
00826_0019_neutral_0019_000274,0019,neutral,happy,True,0.3,0.7982550859451294,False,0,0,Because he was a man with infinite resource and sagacity.,Because there is a man with infinite resource and flexibility.,Voxtral_EN
00827_0019_neutral_0019_000069,0019,neutral,happy,True,0.6666666666666666,0.47216111421585083,False,0,0,"Not much use is it, Sam.",Not must use is it Sam Yang.,Voxtral_EN
00828_0019_neutral_0019_000118,0019,neutral,happy,True,0.75,0.925797700881958,True,0,0,"Look out, said Alice.",Look out to the Alice.,Voxtral_EN
00829_0019_neutral_0019_000186,0019,neutral,happy,True,0.6666666666666666,0.3204506039619446,False,0,0,She jumped at the tail and bite it savagely.,You jump at the tail and buy a Gavioli's pie.,Voxtral_EN
00830_0019_neutral_0019_000289,0019,neutral,happy,False,0.75,0.5514976382255554,False,0,0,"""No,"" said Piggy carelessly.",Notes that piggyed carelessly.,Voxtral_EN
00831_0019_neutral_0019_000094,0019,neutral,happy,True,1.0,0.05963168293237686,False,0,0,They found a cow grazing in a field.,Fethullah Gulen brazenly interfered in our internal affairs.,Voxtral_EN
00832_0019_neutral_0019_000294,0019,neutral,happy,True,0.6666666666666666,0.9646987915039062,True,1,1,Now I understand.,Now I understand it.,Voxtral_EN
00833_0019_neutral_0019_000113,0019,neutral,happy,True,1.8333333333333333,0.2667255997657776,False,0,0,Mr. Lawson saw George last night.,It's been a long time since I saw George Lesner at our eighth.,Voxtral_EN
00834_0019_neutral_0019_000166,0019,neutral,happy,True,1.2857142857142858,0.06999954581260681,False,0,0,They ate beef at the butcher shop.,"The beginner is a bit confused, but he's trying.",Voxtral_EN
00835_0019_neutral_0019_000115,0019,neutral,happy,True,1.1666666666666667,0.33597880601882935,False,0,0,"He might call it, for example.",If you might call it core example of turquoise.,Voxtral_EN
00836_0019_neutral_0019_000202,0019,neutral,happy,True,0.0,0.9999998807907104,True,skip_identical,1,That sounds good.,That sounds good.,Voxtral_EN
00837_0019_neutral_0019_000259,0019,neutral,happy,False,0.2857142857142857,0.4995790123939514,False,0,0,This song is called Ways and Means.,This song is called Weas and Mingy.,Voxtral_EN
00838_0019_neutral_0019_000329,0019,neutral,happy,True,0.0,1.0000001192092896,True,skip_identical,1,And his heart wagged with joy like a lamb's tail.,And his heart wagged with joy like a lamb's tail.,Voxtral_EN
00839_0019_neutral_0019_000279,0019,neutral,happy,True,0.42857142857142855,0.737638533115387,False,0,0,These words behind the ears is nonsense.,These words behind their ears is nonsense. You're cool.,Voxtral_EN
00840_0019_neutral_0019_000211,0019,neutral,happy,True,0.375,0.5338407754898071,False,0,0,From each cake there sprung a huge dog.,From each cake there's flung a huge star.,Voxtral_EN
00841_0019_neutral_0019_000337,0019,neutral,happy,True,0.3333333333333333,0.9388577938079834,True,0,0,"But mom, I'm not certain about.",What mom I'm not certain about.,Voxtral_EN
00842_0019_neutral_0019_000340,0019,neutral,happy,True,0.8888888888888888,0.49514108896255493,False,0,0,So Tom saw night as it were broad daylight.,"So a Tom Selleck night, as it were, brought good life, man.",Voxtral_EN
00843_0019_neutral_0019_000192,0019,neutral,happy,True,1.0,0.7547367215156555,False,0,0,I've had to grow old.,I've had you grow old and how good.,Voxtral_EN
00844_0019_neutral_0019_000052,0019,neutral,happy,True,0.3333333333333333,0.461495041847229,False,0,0,From August 18th of their divorce.,From August 18th of their Du Bois.,Voxtral_EN
00845_0019_neutral_0019_000152,0019,neutral,happy,False,0.0,1.0,True,skip_identical,1,Guilty for what do you rule?,Guilty for what do you rule?,Voxtral_EN
00846_0019_neutral_0019_000181,0019,neutral,happy,True,1.75,0.31606778502464294,False,0,0,"First, issue a award.","First, I should be happy, says the speaker.",Voxtral_EN
00847_0019_neutral_0019_000293,0019,neutral,happy,True,0.7272727272727273,0.871435821056366,True,1,1,He is old fashioned but he is the best of men.,"He's old-fashioned, but he's the best of them all.",Voxtral_EN
00848_0019_neutral_0019_000336,0019,neutral,happy,True,0.8,0.6891658306121826,False,0,0,Over them swooped the eagles.,Over the SUFFI Eagles.,Voxtral_EN
00849_0019_neutral_0019_000141,0019,neutral,happy,True,1.25,0.38091331720352173,False,0,0,I can't lodge here.,Can I lock you in tonight?,Voxtral_EN
00850_0019_sad_0019_001172,0019,sad,happy,True,1.0,0.29682815074920654,False,0,0,"No, I'm an artificial intelligence.",Am I in absolute pomp?,Voxtral_EN
00851_0019_sad_0019_001297,0019,sad,happy,True,0.2,0.750268816947937,False,0,0,She and I are running a neck and neck race.,She and I are running of neck and neck reefs.,Voxtral_EN
00852_0019_sad_0019_001164,0019,sad,happy,True,0.8888888888888888,0.6223796606063843,False,0,0,A half pounds of flour and two ounces sweet.,"They hath cowns of flour, which to out is sweet.",Voxtral_EN
00853_0019_sad_0019_001272,0019,sad,happy,True,0.0,0.9999997615814209,True,skip_identical,1,Ask God to help you.,Ask God to help you.,Voxtral_EN
00854_0019_sad_0019_001137,0019,sad,happy,True,0.6666666666666666,-0.0757112056016922,False,0,0,A hippo lives in the zoo.,Our happy rules in the room.,Voxtral_EN
00855_0019_sad_0019_001352,0019,sad,happy,True,0.3333333333333333,0.8485645055770874,True,1,1,501 million right.,501 million rights.,Voxtral_EN
00856_0019_sad_0019_001210,0019,sad,happy,True,0.4,0.9271564483642578,True,0,0,"Kitty, can you play chess?","Kitty, come you play chess.",Voxtral_EN
00857_0019_sad_0019_001101,0019,sad,happy,True,0.5,0.7256821393966675,False,0,0,"""Said the American to the Chinese, 'I'm not a Communist.'""","""Say the American to the Chinese, 'I'm sorry, I don't understand.'""",Voxtral_EN
00858_0019_sad_0019_001240,0019,sad,happy,True,0.5,0.8998540639877319,True,0,0,"And they were sandy, yellow, brownish all over.",When there were sandy yellow brownish all over.,Voxtral_EN
