sample_id,speaker_id,ground_truth_emotion,target_emotion,pred_clean_1,pred_clean_2,pred_clean_3,pred_adv_1,pred_adv_2,pred_adv_3,success_emo,attack_success_p1,attack_success_p2,attack_success_p3,attack_success_joint,wer,semantic_sim,semantic_preserved,delta_linf,delta_l2,snr_db,initial_emo_loss,final_emo_loss,final_asr_loss,final_per_loss,final_total_loss,loss_reduction_rate,converge_step,total_steps,llm_judge_result,subset,asr_text_clean,asr_text_adv
00727_0018_neutral_0018_000062,0018,neutral,happy,sad,sad,neutral,happy,happy,happy,True,True,True,True,True,0.6,0.4413435459136963,False,0.008000001311302185,0.9211835861206055,16.141909036050613,3.158419132232666,0.02210112288594246,2.169365644454956,0.031930822879076004,0.04379509863872081,0.9930024730852237,4,60,,Voxtral_EN,Tom went on e-org gloomily.,Tong went on e-ords blumily.
00728_0018_neutral_0018_000181,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.008000001311302185,0.706640362739563,18.207649095641145,2.4670000076293945,0.03472932428121567,0.1486525684595108,0.036337532103061676,0.0362162133411318,0.9859224466259374,5,60,,Voxtral_EN,"First, issue a reward.","First, issue a reward."
00729_0018_neutral_0018_000041,0018,neutral,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.00800000037997961,0.5934501886367798,18.37723744297029,1.0284072160720825,0.0062455302104353905,0.0314648300409317,0.02723873220384121,0.006560450898166746,0.9939269871770351,1,60,,Voxtral_EN,I chose the right way.,I chose the right way.
00730_0018_neutral_0018_000067,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.19036974012851715,False,0.008000001311302185,0.8820935487747192,15.376218834525446,3.951760768890381,0.2272420972585678,3.566406726837158,0.035188063979148865,0.26290651640757917,0.9424959883585323,14,60,,Voxtral_EN,"I suppose no, it doesn't.","As the Politburo, it does it."
00731_0018_neutral_0018_000114,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.008000001311302185,0.8306991457939148,21.378302156075755,3.1267058849334717,0.1607852280139923,0.2878841757774353,0.0259648859500885,0.16366432942062617,0.948576798096437,5,60,,Voxtral_EN,A half pounds of flour and two ounces suet.,A half pounds of flour and two ounces suet.
00732_0018_neutral_0018_000227,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.375,0.5826166868209839,False,0.008000001311302185,0.6476885080337524,22.896473570514033,3.565732955932617,0.0427829846739769,1.8550777435302734,0.018992703408002853,0.06133395203631371,0.9880016296220963,11,60,,Voxtral_EN,"Born once every 100 years, dies in flames.","Born once every 100 years, dives and playing."
00733_0018_neutral_0018_000166,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2857142857142857,0.9171949625015259,True,0.008000001311302185,0.6750891208648682,18.206644176029986,3.5030956268310547,0.049995601177215576,0.9920538663864136,0.036236174404621124,0.05991650220282376,0.9857281654562076,8,60,,Voxtral_EN,They ate beef at the butcher shop.,Let eat beef at the butcher shop.
00734_0018_neutral_0018_000191,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2857142857142857,0.609188437461853,False,0.008000001311302185,0.6555130481719971,21.34145039905029,2.4201972484588623,0.10946600139141083,0.9239070415496826,0.02344854176044464,0.11870530629232526,0.9547698017336741,8,60,,Voxtral_EN,I make her quite nervy at times.,I make her quite an herby at times.
00735_0018_neutral_0018_000022,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.6200898885726929,22.24662250936033,1.454342246055603,0.0077667236328125,0.09538772702217102,0.018050355836749077,0.008720781406592578,0.9946596314217805,5,60,,Voxtral_EN,And what are doves? And what are doves?,And what are doves? And what are doves?
00736_0018_neutral_0018_000049,0018,neutral,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.008000001311302185,0.5647661089897156,22.519070872032813,1.4394596815109253,0.007527174428105354,0.5610063076019287,0.02698930911719799,0.013137507397215812,0.9947708334420284,3,60,,Voxtral_EN,"Then we all say ""Aha!""","Then we all say ""Aha!"""
00737_0018_neutral_0018_000281,0018,neutral,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.0,1.0,True,0.008000001311302185,0.7468748092651367,18.35685283550232,2.817265033721924,0.4084726572036743,0.04312364384531975,0.03679867088794708,0.4089042616288364,0.8550109228935284,7,60,,Voxtral_EN,He could not help doing so.,He could not help doing so.
00738_0018_neutral_0018_000338,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.3333333333333333,0.576317548751831,False,0.008000001311302185,0.778397262096405,16.881878186048343,3.9548749923706055,0.015477078035473824,2.34598445892334,0.030129726976156235,0.03893722392197698,0.9960865822395573,4,60,,Voxtral_EN,Paul's teeth ached because of lemon.,Pulse teeth eight because of lemon.
00739_0018_neutral_0018_000229,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6666666666666666,0.4974451959133148,False,0.008000001311302185,0.6448768377304077,19.82124110038414,2.9843173027038574,0.016246452927589417,0.5049965381622314,0.022808078676462173,0.021296646389998494,0.9945560571213826,4,60,,Voxtral_EN,The first year they sowed rye.,"The first year they've sowed, it's ridden."
00740_0018_neutral_0018_000029,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.14285714285714285,0.8719326853752136,True,0.008000001311302185,0.718022346496582,18.42442018119689,1.9063514471054077,0.036607272922992706,0.8603798151016235,0.03429779037833214,0.04521141405191273,0.980797206633343,5,60,,Voxtral_EN,Rat came and replied on the leaves.,Rat came and slid on the leaves.
00741_0018_neutral_0018_000101,0018,neutral,happy,sad,sad,happy,happy,happy,happy,True,True,True,True,True,0.4,0.9564141035079956,True,0.008000001311302185,0.6224023103713989,18.985154374171913,1.8166511058807373,0.01016093697398901,0.4127015173435211,0.022995619103312492,0.014288182103615255,0.9944067757748878,4,60,,Voxtral_EN,"It's me, Piglet. Help! Help!","It's me, Piglet. Help, help."
00742_0018_neutral_0018_000064,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.5150268077850342,False,0.008000001311302185,0.7270455956459045,16.66923049716228,3.4755096435546875,0.023368652909994125,1.0811692476272583,0.03161832317709923,0.03418066156949848,0.9932761939091922,6,60,,Voxtral_EN,And we are so thirsty.,"And we are so surfed. See you, we're glowing."
00743_0018_neutral_0018_000174,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.625,0.42452797293663025,False,0.008000001311302185,0.7152242064476013,20.645719007982876,1.7435306310653687,0.024363815784454346,2.091216564178467,0.02479078620672226,0.045276229334101074,0.9860261613129406,7,60,,Voxtral_EN,I pay half a crown a week extra.,I hate to crown a week of stuff.
00744_0018_neutral_0018_000115,0018,neutral,happy,neutral,neutral,neutral,sad,happy,happy,False,False,True,True,False,0.3333333333333333,0.768548309803009,False,0.008000001311302185,0.6906141638755798,16.771711508300015,2.325010299682617,0.3107948899269104,0.6595122218132019,0.03164582699537277,0.3173903286033124,0.8663253707007937,8,60,,Voxtral_EN,He might call it for example.,If you might call it for example.
00745_0018_neutral_0018_000139,0018,neutral,happy,sad,sad,sad,sad,sad,sad,False,False,False,False,False,0.16666666666666666,0.5347833633422852,False,0.008000001311302185,0.6992804408073425,18.476327026926846,4.840770244598389,3.516432285308838,0.8250572085380554,0.026930302381515503,3.5246831266972425,0.27358000738979993,60,60,,Voxtral_EN,Cuckoo is down headed and crying.,Kufku is down headed and crying.
00746_0018_neutral_0018_000033,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.3333333333333333,0.6442113518714905,False,0.008000001311302185,0.7242624163627625,16.75413149823291,3.5409770011901855,0.2735142409801483,1.2307437658309937,0.025192156434059143,0.2858219305600226,0.9227574082271036,8,60,,Voxtral_EN,This used to be Jerry's occupation.,This used to be Jerry's art gallery.
00747_0018_neutral_0018_000223,0018,neutral,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,1.0,0.9533051252365112,True,0.008000001311302185,0.6407707333564758,13.702534918439515,1.4158964157104492,0.02190764807164669,0.8163294792175293,0.04050195962190628,0.0300713478834182,0.9845273652588109,3,60,,Voxtral_EN,"Pick, pick, pick.","Picks, picks, picks."
00748_0018_neutral_0018_000045,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.75,0.4844471216201782,False,0.008000001311302185,0.9794652462005615,16.63881769114742,3.684997081756592,0.0654434859752655,1.3206329345703125,0.03253210708498955,0.07865014064203947,0.9822405596196376,21,60,,Voxtral_EN,The nastiest things they saw were the cobwebs.,The nauthius dings they've saw where the cob left.
00749_0018_neutral_0018_000325,0018,neutral,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.5714285714285714,0.7654674649238586,False,0.008000001311302185,0.7879873514175415,17.723650900371656,3.2426929473876953,0.8376831412315369,1.0212351083755493,0.04244023561477661,0.8478959167176485,0.7416705328494416,23,60,,Voxtral_EN,She has no place for hot pepper.,She has no place where hot of her birds.
00750_0018_sad_0018_001351,0018,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6666666666666666,0.48605358600616455,False,0.008000001311302185,0.6747496128082275,21.99525873608259,2.0937652587890625,0.025307226926088333,1.2774362564086914,0.025842443108558655,0.03808184791460633,0.9879130543312554,4,60,,Voxtral_EN,I'm sure your friends can wait.,"Now, show your fun, can't wait."
00751_0018_sad_0018_001205,0018,sad,happy,angry,angry,angry,happy,happy,happy,True,True,True,True,True,0.8571428571428571,0.3578084707260132,False,0.008000001311302185,0.8734205365180969,23.386794263830502,3.7638537883758545,0.04275832325220108,2.4562582969665527,0.0330427810549736,0.06732123664967715,0.9886397491357782,29,60,,Voxtral_EN,This speech rouses Dame Isolde to anger.,To dispel the Roue's Dame Isles to anglers.
00752_0018_sad_0018_001256,0018,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.16666666666666666,0.9009454250335693,True,0.008000001311302185,0.7005095481872559,24.818924798428753,3.3133740425109863,0.0801035612821579,0.6046844720840454,0.029482176527380943,0.08615070082476363,0.975824171900178,9,60,,Voxtral_EN,"Still, you owe it a duty.",Till you owe it a duty.
00753_0018_sad_0018_001313,0018,sad,happy,sad,sad,sad,happy,happy,happy,True,True,True,True,True,0.8,0.800879180431366,True,0.008000001311302185,0.8120859861373901,16.618614312413765,2.967388153076172,0.030383344739675522,0.34938424825668335,0.0386539027094841,0.033877573761269444,0.9897609132434602,7,60,,Voxtral_EN,She said in subdued voice.,"She said in a subdued voice, ""Yes, please."""
00754_0018_sad_0018_001260,0018,sad,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.0,0.9999999403953552,True,0.008000001311302185,0.7560907602310181,22.88969585611496,4.082042217254639,0.32883918285369873,0.27902236580848694,0.033860526978969574,0.33162974511705334,0.9194424836020294,13,60,,Voxtral_EN,It weighs 7.5 kilogram.,It weighs 7.5 kilogram.
00755_0018_sad_0018_001200,0018,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2,0.962948203086853,True,0.008000001311302185,0.6136887073516846,24.08890995026068,1.6896634101867676,0.019678590819239616,0.7268899083137512,0.02195107191801071,0.02694770941309631,0.9883535438474906,4,60,,Voxtral_EN,I hope you enjoyed yourself.,I hope you enjoy yourself.
00756_0018_sad_0018_001076,0018,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.16666666666666666,0.7570827007293701,False,0.008000001311302185,0.7660632729530334,20.0589625553401,3.454942464828491,0.07536385953426361,0.7796456217765808,0.04039792716503143,0.08316071973130107,0.9781866528020446,8,60,,Voxtral_EN,Let's make the noise a snake.,Let's make the noise a smate.
00757_0018_sad_0018_001328,0018,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.62517249584198,21.86498872539691,2.011679172515869,0.01397845521569252,0.13405422866344452,0.039437055587768555,0.015319391872882844,0.9930513496353345,8,60,,Voxtral_EN,I know you.,I know you.
00758_0018_sad_0018_001370,0018,sad,happy,neutral,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.7142857142857143,0.6857720613479614,False,0.008000001311302185,0.7209537029266357,21.05985575065631,1.775146245956421,0.01796603575348854,1.1857644319534302,0.030156906694173813,0.029823981642089784,0.989879123596485,9,60,,Voxtral_EN,Goat Billy asked the old Chinese guy.,Goat Philly ask the old shining you sigh.
00759_0018_sad_0018_001202,0018,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.29725882411003113,False,0.008000001311302185,0.858599841594696,19.044519176256124,2.4787845611572266,0.012901276350021362,2.526516914367676,0.045238953083753586,0.038166897883228953,0.994795321645864,8,60,,Voxtral_EN,Guilty for what do you rule?,Bravo from What Do You Vrouw?
00760_0018_sad_0018_001287,0018,sad,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.0,1.0000001192092896,True,0.008000001311302185,0.695480227470398,23.88754536097821,2.158092975616455,0.16987961530685425,0.0838988721370697,0.031826816499233246,0.17071892229638994,0.9212825317415583,13,60,,Voxtral_EN,What would they do at the end of the year?,What would they do at the end of the year?
00761_0018_sad_0018_001100,0018,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.6013550758361816,24.289446679084513,1.8091349601745605,0.009811499156057835,0.17554384469985962,0.015083801001310349,0.011567088441066443,0.994576690312197,4,60,,Voxtral_EN,Rabbit gave dog a hurrying up sort of nudge.,Rabbit gave dog a hurrying up sort of nudge.
00762_0018_sad_0018_001144,0018,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.75,0.8387742042541504,True,0.008000001311302185,0.6738064885139465,21.06181187571332,2.961312770843506,0.014096408151090145,0.9168660640716553,0.023128971457481384,0.02326530008152127,0.9952398111101669,6,60,,Voxtral_EN,They found a cow grazing in a field.,For they have found a calf of grazing in their field.
00763_0018_sad_0018_001257,0018,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2857142857142857,0.9774670600891113,True,0.008000001311302185,0.7152881026268005,27.09445967474528,2.825491428375244,0.017462503165006638,0.5209644436836243,0.015727268531918526,0.0226723048745282,0.9938196580638546,4,60,,Voxtral_EN,"I am a racer, son of God.","I'm a racer, son of God."
00764_0018_sad_0018_001101,0018,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.5,0.17125244438648224,False,0.008000001311302185,0.7081778049468994,19.49756039155624,1.9140057563781738,0.05908488854765892,2.0751705169677734,0.02781142294406891,0.0798368718315661,0.969130245115112,4,60,,Voxtral_EN,"""Where are you from?""","Said the American to two Chinese,"
00765_0018_sad_0018_001379,0018,sad,happy,happy,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.00800000037997961,0.15191344916820526,37.34895604570304,0.1126766949892044,0.007899219170212746,0.06094026565551758,0.003992496058344841,0.008508661751728505,0.9298948272225275,0,60,,Voxtral_EN,And his heart wagged with joy like a lamb's tail.,And his heart wagged with joy like a lamb's tail.
